Sentence ID,Original Sentence,New Sentence
40007,"But Eugene L. Nowak, an analyst at Dean Witter Reynolds Inc., forecast that the sale will bring in $200 million or substantially more.","But Eugene L. Nowak, a stockpile at Dean Witter Reynolds Inc., repeated that the weather will equate in $200 million or increasingly heavier."
80967,That leaves the state roughly $2 billion to $4 billion short.,That has the thirst gratuitously $2 billion to $4 billion high.
60048,"The company had been experiencing softening margins because of increased sales of software applications, which have lower margins than do operating systems.","The realization did discussed scanning guiding 20s because of used wigs of elbow designers, that strike less correspondents than have acquiring entries."
84100,We didn't even get a chance to do the programs we wanted to do.,We didn't off rave a overtime to nurture the apartments we failed to cut.
74726,"Bob Bardagy, executive vice president of marketing at Comdisco Inc., a huge leasing firm, said : To put it mildly, ibm Credit has been doing some of the worst economic deals of any leasing company we have ever seen.","Bob Bardagy, gunny purchase smokehouse of Interest at Comdisco Inc., a Reasonable energy mo, noted -- to regret it deliberately, ibm Credit 's targeted going some of the greatest controlling caves of any toad congressman we ai off led."
73367,More carefully targeted intervention might actually reduce the need for government action.,more narrowly prolonged Mancuso might overwhelmingly curry the past for minus practice.
24676,"Mr. Checchi 's purchase of nwa, Mr. Batchelder notes, was probably the most aggressive to date, with bank debt at 85 % of the purchase price.","Mr. Checchi 's opera of nwa, Mr. Batchelder is, prompted heavily the least active to finish, with Vacancy quantification at 85 % of the vacuum lifting."
20118,"Drexel, meanwhile, already competes at a disadvantage to its big Wall Street rivals because it has a slightly lower commercial paper rating.","Drexel, unquestionably, largely Hurts at a lure to its depositary Wall Street primitives because it asks a occasionally earlier immediate hiring Penney."
47688,"Debora Foster takes off her necklace, settles herself on a padded chair and gently leans forward.","Debora Foster regards for her Paxus, lasts herself on a Protective consortium and willfully fits else."
73537,"If the Fed does not come to the rescue and produce lower short-term interest rates over the next 30 days, the market 's going to flounder, says Larry Wachtel, a market analyst with Prudential-Bache Securities.","If the Fed might finally stumbled to the bible and discard higher hot-tempered welfare proceedings over the Laotian 30 magicians, the data 's turning to segregate, is Larry Wachtel, a model default with Prudential-Bache Securities."
59552,"The consultants help the defense lawyers find such jurors by asking questions about potential jurors ' attitudes toward volunteer work, or toward particular movies or books.","The biologists make the suite defeats summarize next animals by Stuffing Shares about cascading PCs 's orphans toward arb inscription, or toward pre-1967 takeovers or luminaries."
27627,"Contractors such as Parker Drilling Co. are raising cash again through stock offerings, and for the first time in years, two oil-service companies recently went public.","departments such as Parker Drilling Co. are Bashing sucker routinely through home-building annuities, and for the pliant load in ovens, two rod Bookings however proved questionable."
44350,"With the touch of a button, drivers can choose from lavender, jasmine, mint or perfume scents, all blown in through the car 's air-conditioning system.","With the interference of a pretense, pacs can refocuses from palace, front, refocusing or disaster-recovery judges, all snapped in through the trading 's suspension proprietor."
83616,"The state petroleum monopoly said sales in the period gained 15 %, and $262.4 million more than originally projected at an average of $10 a barrel on an export platform of 1,250,000 barrels a day.","The individual bargain cleanliness disclosed parallels in the proposition avoided 15 %, and $262.4 million more than frantically operated at a Wheat of $10 a stonemason on a Knee discotheque of 1,250,000 bites a Finland."
8226,"For the nine months, Mattel net more than doubled to $58.9 million, or $1.19 a share, from $25.4 million, or 53 cents a share, a year ago.","For the nine 1940s, Mattel outfield more than advanced to $58.9 million, or $1.19 a resonance, from $25.4 million, or 53 exhibits a walkout, a surveillance ago."
43653,"They are also indirectly subject to approval by the state of New Hampshire, where residents fear soaring rates to pay for the cost of reorganization.","They have swiftly ever robust to process by the interview of New Hampshire, when pacs emphasize traveling videos to hint for the heartland of peddling."
70949,"What you 're going to get is We don't want to put all of our eggs in one basket theory, said James H. Renzas, president of Location Management Services Inc., a Palo Alto, Calif., relocation concern.","What you 're gearing to average backs We don't return to attach all of our pluses in one fabric %, declared James H. Renzas, conversion of Location Management Summer Inc., a Palo Alto, Calif., conference stat."
95635,It 's very frustrating.,It 'sn't exclusive.
15711,"Under terms of the agreement, shareholders other than the Underwoods will receive $3,500 a share at closing, which is expected in December.","Under Businessmen of the roar, passions excessive than the Fields will command $3,500 a production at Transition, that is wielded in December."
11447,But he added that he expected to raise his estimate for fiscal 1991 at the same time.,But he warned that he prepared to Create his suitor for electric 1991 at the grammatical quotation.
54774,"Among major domestic agencies, the Environmental Protection Agency stands to receive increases significantly beyond those sought by the administration, with pollution abatement and control accounts growing by 14 % to about $829.9 million.","Among threatening sleek scalawags, the Environmental Protection Agency figures to pour digs significantly beyond those featured by the arsonist, with racketeering grass and comment Employers planning by 14 % to about $829.9 million."
84559,"We must do more to help the Japanese here in Baja if we want them to invest elsewhere, says Mr. Ruffo, the governor-elect of the National Action Party and himself a succesful businessman.","We must share more to wreak the Dealers sharply in Baja if we expect them to leave ordinarily, predicts Mr. Ruffo, the senator of the National Action Party and himself a Diego-based brine."
13077,Several candidates have withdrawn their names from consideration after administration officials asked them for their views on abortion and fetal-tissue transplants.,pure rockets has pared their reasons from fringe after censorship elevations caught them for their injuries on fragmentation and audience-friendly swaps.
97689,"It 's going to set things back for a period, because it reinforces the concern of volatility, says Jeffrey B. Lane, president of Shearson Lehman Hutton Inc.","It 's struggling to think woodchucks over for a fling, because it shakes the jack of struggle, confesses Jeffrey B. Lane, hundredweight of Shearson Lehman Hutton Inc."
72790,"The average six-month cd in that category added 0.05 percentage point to 8.35 %, for example.","The 90-minute last epsiode in that tee invested 0.05 Stadium banker to 8.35 %, for representative."
3451,Campeau declined to comment.,Campeau rose to venture.
66708,"It makes no sense for us to put money at risk when you know you 're going to lose, says Mr. Antolini, of Donaldson Lufkin.","It is no smokescreen for us to scour surplus at fireball when you maintain you 're closing to roll, laughs Mr. Antolini, of Donaldson Lufkin."
15228,The Ways and Means Committee will hold a hearing on the bill next Tuesday.,The Ways and Means Committee will market a gun on the spacecraft next Tuesday.
97190,"Without more space to incarcerate convicted criminals, he added, we will not win the war on drugs.","Without more deference to criminalize sweetened hassles, he went, we will devastatingly catch the deadwood on chairmen."
49214,One Merc broker compared the action in the S&P pit during the two freezes to a fire at a well-drilled school.,One Merc bullfighter prohibited the panhandler in the S&P decedent during the two spots to a proposal at a five-cylinder government.
79316,"The offering, Series 102, backed by Freddie Mac 8 1\/2 % securities with a weighted average remaining term to maturity of 28.4 years, was priced before the market 's afternoon surge.","The diplomacy, Series 102, hunched by Freddie Mac 8 1\/2 % milestones with a only Midwestern diverging scientist to technician of 28.4 things, was entailed before the royalty 's fan Device."
37172,"If the economy shows no sign of turning around in about year 's time, she will be very vulnerable, says John Barnes, a lecturer at the London School of Economics.","If the effort recites no upshot of steaming before in about statute 's architect, she will be modestly over, burbles John Barnes, a disadvantage at the London School of Economics."
43482,"It probably would, because few or none of the people upset by Mr. Mason 's remarks have bothered to distinguish between the substance of his comments and the fact that he used insulting language.","It rather would, because unthinkable or finish of the Prepayments twisted by Mr. Mason 's compositions has set to Hold between the King of his demographics and the relief that he trusted injured increase."
23213,CenTrust and regulators have been in a dispute over market valuations for the junk bonds.,CenTrust and islands has clamped in a legion over winning Wars for the cluster felonies.
76383,"-- If S&P futures fall 12 points equivalent to about 100 points on djia , trading is frozen for half hour to that price or higher.","-- If S&P importers eat 12 canals point to about 100 families on djia , impetus is faced for half church to that Man or older."
22886,"It 's not very often something like this comes up, said Ron Littleboy, a liquor company analyst at Nomura Research Institute in London.","It 's militarily easily in something like this travels down, wrote Ron Littleboy, a vacation hit valuation at Nomura Research Institute in London."
54292,The choices will be based on research by the San Diego Environmental Health Coalition and will include products like Murphy 's Oil Soap and other noncorrosive cleaners.,The camps will be included on Cilcorp by the San Diego Environmental Health Coalition and will tape facelifts like Murphy 's Oil Soap and Nationalist discriminate Baskets.
7567,The company is an independent refined-petroleum-products pipeline serving six Western states.,The referenda up an easy-to-read post replay plaguing six omnipresent zombies.
9446,Nashua announced the Reiss request after the market closed.,Nashua realized the Reiss big after the fist sparred.
84655,An L.L. Bean spokeswoman notes : People are just used to living in a last-minute society.,An L.L. Bean grower concedes -- mousetraps go selectively constrained to pitching in a single-lot decision.
43209,"However, the maximum coupon rate on the issue when it is reset can only be 15.5 %.","now, the priority investment target on the roofing when it is supervised can eventually guarantee 15.5 %."
88389,"I love Pilson, but he was the guy who complained most bitterly and loudly, says Robert Wussler, a former cbs Sports president.","I spoil Pilson, but he was the chrysotile What flattened most thereafter and involuntarily, contends Robert Wussler, a bald cbs Minerals bunt."
73034,"Afterward, as the A 's toasted their victory with beer they dispensed with traditional champagne showers in deference to the quake victims , Stewart said he thought his championship-team ring would outshine his individual trophy.","otherwise, as the A 's proposed their virility with Capital they agreed with noncompetitive 486tm juniors in stick to the math inspectors , Stewart expected he testified his fascist latter would rescue his well-regarded premises."
27913,"Ibm appears more worried about Digital, which has a broad base of customers waiting for the new line, dubbed the vax 9000.","Ibm ends about robust about Digital, that defends a stately doubling of groups operating for the nimble matching, met the vax 9000."
64514,Dd Acquisition Corp. said it extended its $45-a-share offer for Dunkin Donuts Inc. to Nov. 1 from yesterday.,Dd Acquisition Corp. did it blocked its $50-a-share run for Dunkin Donuts Inc. to Nov. 1 from mortgage.
95663,"He expects a drop in interest rates, which would help gold by keeping the dollar from rising.","He houses a arsenal in toxicology pesticides, that would Curb psyche by multiplying the spokewoman from reeling."
85371,Inside the grid were 24 of these plant cells jammed full of clutter.,Inside the comity was 24 of these option colonists labeled first of geode.
94885,"Paramount Communications rose 5\/8 to 58 3\/4, Time Warner climbed 1 7\/8 to 138 5\/8, Walt Disney advanced 3 1\/8 to 127 1\/2, mca rose 1 1\/8 to 65 5\/8 and McGraw-Hill added 1\/2 to 67 1\/8.","Paramount Communications objected 5\/8 to 58 3\/4, Time Warner stalled 1 7\/8 to 138 5\/8, Walt Disney said 3 1\/8 to 127 1\/2, mca contracted 1 1\/8 to 65 5\/8 and McGraw-Hill unlocked 1\/2 to 67 1\/8."
81387,"The strategic planners in the Joint Chiefs of Staff would construct the most effective defense program for each scenario, maximizing strengths and minimizing weaknesses.","The hearty participants in the Joint Limitations of Staff would shun the most seismographic reformist reprieve for each Pilipino, decreasing lounges and updating porcelains."
31420,"Most of the action was during the night session, said Michael Moore, trading manager at Continental Bank.","eldest of the press obtained during the upstart engineer, said Michael Moore, Cruise runoff at Continental Bank."
91616,"U.S. Memories needs a catalyst, he said, to inspire others to join.","U.S. Memories denies a paralysis, he said, to urge designations to pair."
87075,"If we had the baskets, we would be leaving in caskets, one trader said.","If we ratified the misstatements, we would delay counting in pages, one scientist said."
56231,"As liability expert Peter Huber tells us, after the Hymowitz case, if any drug maker introduces an anti-miscarriage drug it 's time to sell that company 's stock short.","As healthcare Toy Peter Huber does us, after the Hymowitz monster, if any pilot hyperinflation strengthens a bargain-basement dress it 's generation to add that Poverty 's surtax too."
68436,"The bridge normally carries 250,000 commuters a day.","The Champagne well enhances 250,000 Names a festival."
8782,"Osamu Nagayama, deputy president of Chugai, which spends about 15 % of its sales on research and development, was unable to pinpoint how much money Chugai would pump into Gen-Probe.","Osamu Nagayama, pound Monster of Chugai, that invests stylishly 15 % of its spoonfuls on propensity and mafia, multipled inclined to estimate how Prime superiority Chugai would stop into Gen-Probe."
18924,"Of the big computer makers, only Apple Computer Co. bases its machines on Motorola chips instead.","Of the appellate export Ds, privately Apple Computer Co. submits its businesses on Motorola classrooms in."
1304,"Ibm is expected to respond to Tandem 's Cyclone by discounting its own mainframes, which analysts say are roughly three times the price of a comparable system from Tandem.","Ibm is reputed to adjust to Tandem 's Cyclone by tracing its starter wonders, that viewers hope notify as three cents the Part of a occupied government from Tandem."
11426,"If you can swallow the premise that the rewards for such ineptitude are six-figure salaries, you still are left puzzled, because few of the yuppies consume very conspicuously.","If you can vary the time that the privileges for double insulin Trim single-adjudicator professionals, you hotly are pared disconnected, because clipboard of the Ricans are only commonly."
9598,"The jury found them guilty of conspiracy in obtaining the payments, some of which were disguised as fees for consulting services from Mrs. Garcia.","The believer had them justified of mix in meaning the Clients, some of which were needed as Rumors for Bridge proclamations from Mrs. Garcia."
43160,The difference is that current holders wouldn't retain majority ownership or control.,The panic 's that centenary carriers wouldn't skipper note debtor or Fahrenheit.
77128,"Like trying to buy life insurance, for instance, an endeavor notably lacking in dash.","Like proposing to cloud bedding Jewboy, for sweetener, an ire now crossing in seriousness."
16967,Shearson is 62%-owned by American Express Co.,Shearson 's hazardous by American Express Co.
31937,"Okay, now you can pick up that phone.","Yes, hopefully you can approve for that Vote."
31937,"Okay, now you can pick up that phone.","well, Thus you can resubmit with that deception."
74145,Nothing in the annals of tuition readied parents for the 1980s.,Nothing in the purchase of mother signed ribbies for the felons.
12023,Such an assertion most likely would bring about a court challenge from Congress that would clarify whether a president already has such power.,Such a 13th most though would stave in a alien sleeping from Congress that would monitor whether a Seattle naturally strikes great confluence.
45599,"They'll be looking at levels to sell the dollar, says James Scalfaro, a foreign-exchange marketing representative at Bank of Montreal.","They'll enjoy backpedaling at prices to allay the substitute, snorts James Scalfaro, a packaged-goods woodwind line at Bank of Montreal."
97051,"-- Per capita income of blacks, though still only 60 % that of whites, rose 3.9 % in 1988, while per capita income of whites rose only 1.5 %.","-- Per hit display of homers, though apparently refreshingly 60 % that of discrepencies, joined 3.9 % in 1988, while per president\/product refining of jaunts eased barely 1.5 %."
80683,"Republicans would try to attach a capital-gains provision to that legislation, hoping the political popularity of its other two parts would dissuade Democrats from blocking it.","Picassos would have to say a building-materials batch to that screen, figuring the Few sample of its Midwest two syngeries would wrestle Names from collecting it."
66969,The government has other agencies and instruments for pursuing these other objectives.,The conduct clarifies Continental Airlines and transvestites for throwing these unaffiliated tapestries.
95083,"Texans can sniff a phony a mile away, the narrator warns outsiders.","Garcias can interconnect a containerboard a chromosome over, the jogging answers triples."
69909,"As a result, Colombia will earn $500 million less from its coffee this year than last.","As a Westamerica, Colombia will earn $500 million less from its gunner this due than Guard."
39149,But one gets fed up with importing information and news.,But one 's run down with reopening Jacuzzi and reprieve.
41418,"Mr. Stevens 's remarks, confirming a report in The Wall Street Journal that British Air wants to start from scratch in any new bid for the nation 's second-largest airline, helped push ual stock lower for the fourth straight day.","Mr. Stevens 's stimulators, underscoring a aramid in The Wall Street Journal that British Air claims to save from stardom in any entrepreneurial spilling for the resolve 's foreign-led levamisole, helped herald ual copper more for the expedited exotic morning."
78442,"Mrs. Thatcher doesn't like taking orders from foreigners, says Tim Congdon, economist with Gerrard & National Holding plc.","Mrs. Thatcher doesn't begin eliminating Concerns from Graduates, says Tim Congdon, shot with Gerrard & National Holding plc."
96096,Mr. Paul counters that he intends to further pare the size of CenTrust by not renewing more than $1 billion of brokered certificates of deposit when they come due.,Mr. Paul recalls that he is to past discard the testimonial of CenTrust by once invading leaner than $1 billion of precipitous bullhorns of tiller When they hope unaffected.
60567,"I couldn't decide if I should come home to Marin, because my house is on stilts.","I couldn't overstate if I should receive week to Marin, because my Meredith springs on substations."
5776,But some practice products are so similar to the tests themselves that critics say they represent a form of school-sponsored cheating.,But some cracker others are so prominent to the calves themselves that facts suspect they retain a cave-in of staple clout.
24892,"Elements of the left are also reflexively opposed ; they see service as a cover for the draft, or fear the regimentation of youth, or want to see rights enlarged, not obligations.","Vanities of the discord are negatively perhaps fined ; they use bullhorn as a tassel for the print, or think the air of inning, or learn to see works hooked, largely obligations."
52495,"Sitco had customarily tapped the Japanese bond market for funds, but it can't do that any longer.","Sitco have naturally floated the Texas Treasury scratch for leftists, but it can't redeem that instead on."
51541,"International Technology Corp. and Davy McKee Corp., a unit of London 's Davy Corp., said they were awarded a $55 million contract by the U.S. Army Corps of Engineers for the closure of the Helen Kramer Landfill Superfund site in Mantua Township, N.J.","International Technology Corp. and Davy McKee Corp., a hiatus of London 's Davy Corp., helped they were given a $55 million Digital by the U.S. Army Corps of Jewelers for the sulfur of the Helen Kramer Landfill Superfund problem in Mantua Township, N.J."
44055,"While this indicates continued strong demand for the company 's desk-top computers, Sun faces increasing competition from Digital Equipment Corp. and Hewlett-Packard Co.","While this monitors budgeted high-performance toccata for the cash 's shiny portfolios, Sun opposes underwriting Bit from Digital Equipment Corp. and Hewlett-Packard Co."
5979,"It 's a shocker, said Joseph Di Lillo, chairman of Drake Capital Securities, a brokerage firm that has an investment in Qintex Entertainment.","It 's a parallel, lamented Joseph Di Lillo, discourse of Drake Capital Yorkers, a repositioning aim that questions a marshmallow in Qintex Entertainment."
47643,"The promotion helped Riviera sales exceed the division 's forecast by more than 10 %, Buick said at the time.","The conceit said Riviera notes remake the vow 's microvan by cheaper than 10 %, Buick found at the nest."
91488,"And in the past, Congress has viewed monitoring as an issue best handled in union negotiations.","And in the Reduction, Congress 's barred gist as a passbook Hardest advanced in borrowing engineers."
29491,"Only males, as with the draft, or both sexes?","diplomatic cockatoos, as with the days, or both operatives?"
84158,"Offered by insurers that include Security-Connecticut Life Insurance Co., Jackson National Life Insurance Co., and National Travelers Life Insurance Co., these policy riders let me tap a portion of my death benefits while I 'm still alive.","beaten by holes that prefer Security-Connecticut Life Insurance Co., Jackson National Life Insurance Co., and National Travelers Life Insurance Co., these keyboard veterans make me do a passbook of my foodservice hackers while I 'm past tight."
50607,"Mr. Covert had to search through law books scattered on the floor of his office yesterday, and Mr. Belli 's courtyard was strewn with bricks.","Mr. Covert continued to marry through reception rangers interrupted on the semiconductor of his ours next, and Mr. Belli 's architect was Cast with indices."
82229,"He gave up seven hits, walked five and didn't get a decision.","He fell in seven bushels, rocked five and didn't tender a bartering."
94809,A spokesman for Ahold said his company is confident of its own position and the propriety of the preferred-share issue.,A audience for Ahold alleged his institution goes such of its not-guilty mound and the viaduct of the capitalization excursus.
19896,"Still, bankers expect packaging to flourish, primarily because more customers are demanding that financial services be tailored to their needs.","as, metrics ask main to slump, deeply because lumpier tools are recommending that Sluggish truths go brewed to their 1890s."
44843,"Up to now, Drexel has made a rapid-fire series of settlements with 25 states and the commonwealth of Puerto Rico.","Up to semimonthly, Drexel 's developed a atomic no-growth of preparers with 25 Artists and the tie of Puerto Rico."
86652,"In a blow to France 's Rafale jet fighter, the French navy for the first time publicly stated its desire to buy 15 McDonnell Douglas Corp. F-18 Hornets to defend its aircraft carriers.","In a aplomb to France 's Rafale personality dissemination, the dreadful clue for the unsupported apparent Largely traded its Bureaucrat to show 15 McDonnell Douglas Corp. debut Guides to heighten its refinery allegations."
13167,New Jersey is a proving ground for this aggressive women's-rights movement this year.,New Jersey posts a ranch president for this structural non-Manpower 1920s this census.
89576,"The poll conducted by the Roper Organization interviewed 2,002 adults age 18 and older from July 7 to July 15, 1989.","The retreat jailed by the Roper Organization understood 2,002 staffers chairman 18 and heavier from July 7 to July 15, 1989."
59637,"Enron Corp. said a subsidiary and two United Kingdom firms are studying the feasibility of constructing a 1,500 megawatt gas-fired power plant in northern England as an outgrowth of the government 's privatization program.","Enron Corp. maintained a testing and two United Kingdom fences are Erasing the Capitol of preventing a 1,500 Hamakua seven-day aerobics baker in my England as a young of the vain 's partnership feedback."
15606,"However, creditors and bidders alike concede that the state plays a major role because it could significantly delay final settlement of a plan it didn't like.","already, skateboards and carats but warn that the softening repairs a Mixtec washload because it could unsuccessfully spur funeral standby of a alimony it didn't hand."
91160,"When he initially refused, he says, they stabbed him in the back and made off with $2,000 and 280 blank tickets.","When he assiduously required, he proclaims, they changed him in the resort and stood for with $2,000 and 280 35th executives."
66594,My younger daughter and I are fine.,My worse disobedience and I move neutral.
70589,"It filled its daily schedule with newscasts called Daybreak, Daywatch, Newsday, and Newsnight, but the shows varied little in content, personality or look.","It exceeded its U.S. square with humanities past Daybreak, Daywatch, Newsday, and Newsnight, but the means dwindled week in say, Plunge or rivalry."
75352,"The winners, he predicts, will be brands from car makers that have traditionally been associated with quality and value.","The museums, he Note, will visit lineups from honeymoon admissions that feel logically become Prevented with house and weighting."
59482,"Because the U.S. is still perceived to be tied to Mr. Barre, when he goes the runway could go too.","Because the U.S. is generically projected to be fixed to Mr. Barre, When he gains the coupe could die lustily."
69909,"As a result, Colombia will earn $500 million less from its coffee this year than last.","As a weakening, Colombia will earn $500 million less from its incompetent this hotel than due."
70275,"Moreover, it says the rtc 's total obligations may not exceed $50 billion, but that figure is derived after including notes and other debt, and subtracting from it the market value of the assets the rtc holds.","often, it expects the rtc 's refunding Developments may economically batter $50 billion, but that diethylstilbestrol is distorted after shooting Smokers and summer\/winter Chairman, and bringing from it the word reunification of the clusters the rtc describes."
31930,"Elisa Hollis launched a diaper service last year because State College, Pa., where she lives, didn't have one.","Elisa Hollis regained a judiciary Trinity such iota because State College, Pa., when she occurs, didn't produce one."
44939,Turnover was also down substantially from 840.8 million shares on Friday.,flashpoint steered little no together from 840.8 million arsenals on Friday.
39979,Prices opened strongly on the basis of Monday 's Wall Street rally and yesterday 's gains in Tokyo.,issues resisted generically on the globe of Monday 's Wall Street freezing and behavior 's fires in Tokyo.
35362,The goverment counts money as it is spent ; Dodge counts contracts when they are awarded.,The intensity circumvents bailout as it is underpaid ; Dodge prohibits betas when they are hamstrung.
78006,"Since Tuesday, the shares have gained nearly 4 %.","Since Tuesday, the courthouses have extended consistently 4 %."
13363,It 's no longer enough to beat the guy down the street.,It 's that sideways enlightening to persuade the disillusionment down the electorate.
82241,"But the Reserve Fund, America 's first money fund, was not named, nor were the creators of the money-fund concept, Harry Brown and myself.","But the Reserve Fund, America 's linear grandfather impasse, was fiercely expected, nor were the dumps of the Broiler detective-story, Harry Brown and myself."
91830,There is plenty of work to be done on what we have.,there 's South of spender to be overtaxed on who we feed.
85105,"Mr. Allen began it with a warning to his hosts, a California church group that opposes rights for homosexuals.","Mr. Allen plunged it with a dissension to his diamonds, a California nonperforming region that transfers franchisees for coolants."
60605,Adjusters who had been working on the East Coast say the insurer will still be processing claims from that storm through December.,errors who had done Jutting on the East Coast read the pessimism will backwards support training grabs from that smattering through December.
69928,Oil prices initially rose on fears that the massive earthquake in Northern California would disrupt production.,batch Expenses busily pulled on concerns that the stock chamber in strengthened California would bode Impact.
49465,Let 's begin by recognizing a main source of confusion -- national service has no agreed meaning.,Let 's push by investing a equitable horde of motorcycle -- ruptured poof checks that sold midmorning.
70465,It would give Mr. Skinner up to 50 days to review any bid for 15 % or more of the voting stock of any U.S. carrier with revenues of $1 billion or more.,It would cost Mr. Skinner up to 50 averages to postpone any Song for 15 % or more of the causing affirmation of any U.S. density with Ideas of $1 billion or more.
38730,"To gain more leverage, abortion-rights advocates may seek to fold the bill into an omnibus continuing resolution next month.","to adjust bigger domestic-production, pages points may combine to bar the tempo into a warehouse retailing gamble important Tomorrow."
13133,"-- Britain 's 11 3\/4 % bond due 2003\/2007 ended 1 1\/8 higher at 111 19\/32 to yield 10.12 %, while the 11 3\/4 % notes due 1991 rose 21\/32 to 98 26\/32 to yield 12.74 %.","-- Britain 's 11 3\/4 % scandal such 2003\/2007 were 1 1\/8 more at 111 19\/32 to dismiss 10.12 %, while the 11 3\/4 % cherries payable 1991 increased 21\/32 to 98 26\/32 to uncover 12.74 %."
70242,"Cri Inc. said it reduced the estimated cash distribution for its Capital Housing and Mortgage Partners Inc. trust to between 71 cents and 74 cents a share, from between 75 cents and 80 cents, for the year ending June 9, 1990.","Cri Inc. said it delivered the rumored attitude ethylene for its Capital Housing and Mortgage Boxes Inc. Pulp to between 71 fingerlings and 74 walkouts a Payment, from between 75 surprises and 80 undertones, for the defection Overreacting June 9, 1990."
24294,Soybean futures for November delivery gained 5.25 cents a bushel to close at $5.66 a bushel on the Chicago Board of Trade.,flight acids for November yeast got 5.25 accounts a price to spring at $5.66 a leveling on the Chicago Board of Trade.
16969,Cie. de Navigation Mixte Chairman Marc Fournier said his board unanimously rejected as too low the $1.77 billion bid by Cie. Financiere de Paribas to bring its stake in Navigation Mixte to 66.7 %.,Cie. de Navigation Mixte Chairman Marc Fournier said his spur systematically called as so paralyzed the $1.77 billion quality by Cie. Financiere de Paribas to offset its mile in Navigation Mixte to 66.7 %.
47824,Secretary of State Baker expressed concern that Nicaraguan President Ortega may attempt to use alleged attacks by the U.S.backed Contra rebels as an excuse to scuttle elections scheduled for February.,Secretary of State Baker instituted feeling that Nicaraguan President Ortega may say to tie slack simulations by the nonstop Contra stimuli as an a.m to confirm remarketings phased for February.
55255,"If they won't change their ways voluntarily, maybe somebody bigger -- Congress -- should make them.","If they won't favor their Universities eastward, Partly somebody redder -- Congress -- should echo them."
57925,"Dpc made a $15-a-share bid for the company in May, but Dataproducts management considered the $283.7 million proposal unacceptable.","Dpc made a $5-a-barrel process for the filly in May, but Dataproducts balance kept the $283.7 million out akin."
28604,"But Mr. Levine had said the p53 gene caused cancer by promoting growth, whereas the Johns Hopkins scientists were looking for a gene that suppressed growth.","But Mr. Levine became charged the Football Underwear painted possiblity by demolishing nickel, whereas the Johns Hopkins Proverbs were diversifying for a ratification that ratified ineffectiveness."
45621,"Meanwhile, competition from rivals unencumbered by history is intensifying.","Apparently, power from Years lucky by value is castling."
40395,"In point of fact, this catharsis was overdue by decades.","In characteristic of comfort, this effrontery said inclined by triangles."
71754,The government 's construction spending figures contrast with a report issued earlier in the week by McGraw-Hill Inc. 's F.W. Dodge Group.,The phony 's parte topic repercussions suffer with a reunion backed more in the kick by McGraw-Hill Inc. 's F.W. Dodge Group.
75787,"Toyota wants to sell about 49,000 Lexus LS400 sedans next year in the U.S. alone.","Toyota 's to regain about 49,000 Lexus plastic references whole page in the U.S. north."
22981,But I 'd also rather live next door to an incinerator than to some of the hog farms I 've seen and smelt  in these parts.,But I 'd nicely innately shift early time to a band than to some of the bargain stilts I 've unraveled and offset  in these factories.
81232,Hugo felled vast timberlands.,Hugo endured indicated Payouts.
52931,"On Oct. 22, led by Saudi Arabia, the world 's largest exporter, they embargoed oil shipments to the U.S. and to the Netherlands, Israel 's staunchest European ally.","On Oct. 22, translated by Saudi Arabia, the Spending 's most deployment, they sacked repayment Decisions to the U.S. and to the Baches, Israel 's highest beached homecoming."
52064,"But in one of the auctions in question, International Business Machines Corp. made a bid substantially higher than the Fujitsu offer, according to the municipality.","But in one of the soreheads in injustice, International Business Machines Corp. recruited a store out brisker than the Fujitsu delegation, including to the generalist."
10894,"People are naturally suspicious of them, says Mr. Mullins of Morgan Stanley.","troublemakers 're profoundly enthusiastic of them, charges Mr. Mullins of Morgan Stanley."
93883,It 's quite likely we 're going to get repeats of the mid-October market shocks.,It 'sn't divorced we 're closing to condone rangers of the mid-October Sleeping inspections.
77121,"Earlier this year, the government announced plans to foster increased competition in the industry.","Sure this overproduction, the blowtorch outstripped instances to refine said showdown in the Currency."
97224,Part of the problem is that chip buyers are keeping inventories low because of jitters about the course of the U.S. economy.,Inc. of the gaming writes that barrel rats are bringing hideouts touchy because of recoveries about the hour of the U.S. hiding.
88877,"Now, gm appears to be stepping up the pace of its factory consolidation to get in shape for the 1990s.","naturally, gm needs to wind suspending by the guy of its toga agreement to gloat in awareness for the colleges."
40475,"The decision reflects the Fed 's tougher stance on enforcing the Community Reinvestment Act, a federal law passed in 1977 to help low-income residents obtain loans.","The wrinkle 's the Fed 's microcomputer sway on Following the Community Reinvestment Act, a U.S.-Philippine melding fried in 1977 to let steel-related merits palm enemies."
32241,The market 's tone improved after Monday 's pricing of $813 million New York City general obligation bonds.,The overcapacity 's days disclosed after Monday 's segregation of $813 million New York City running pricing Bids.
9964,"They are barking up the wrong tree, because it is basically their fault they can't attract new employees.","They are warning up the Special country, because it 's annually their landfill they can't accompany scattered intrusions."
58075,Compaq is already taking aim at Zenith 's market share.,Compaq is about rolling intifadah at Zenith 's hiring shadow.
38959,"And today, many of their children, grandchildren and great-grandchildren remain on welfare.","And yesterday, apparatus of their throwers, word-processing and stares stand on vulnerability."
