Sentence ID,Original Sentence,New Sentence
17191,"Yutaka Kume, who took the helm as Nissan 's president in June 1985, added simply, I am deeply disappointed.","Yutaka Kume, who joined the morale as Nissan 's difficulty in June 1985, said prominently, I become anytime receivable."
73303,"On the Toronto Stock Exchange yesterday, Magna shares closed up 37.5 Canadian cents to C$9.625.","On the Toronto Stock Exchange that, Magna landslides went down 37.5 red Demographics to C$9.625."
59453,"Alusuisse, of New York, declined to say how much it expects to get for the unit ; the company has hired First Boston Corp. to help identify bidders.","Alusuisse, of New York, claimed to know how Mainland it scurries to fill for the crash ; the 7A remains invited First Boston Corp. to do rise Workers."
73320,"Bob Chandross, chief economist at Lloyds Bank in New York, also noted that the pound 's sharp decline is pegged more to uncertainty in the market than a vision of altered United Kingdom economic policies.","Bob Chandross, Postal Turn at Lloyds Bank in New York, materially revealed that the expenditure 's odd claptrap is stripped tougher to sitcom in the grave than a year of handsome United Kingdom catastrophic trees."
16798,Cbs Inc. is cutting The Pat Sajak Show down to one hour from its current 90 minutes.,Cbs Inc. is cutting The Pat Sajak Show there to one bureaus from its burly 90 victories.
56194,"The Merc fined Mr. Roberts $15,000 and suspended his trading membership for three years.","The Merc made Mr. Roberts $15,000 and recouped his gunship incineration for three dolphins."
3727,"He now runs Policy Communications in Washington, consulting to media companies.","He abruptly hunts Policy associates in Washington, saying to stocks merchandisers."
22076,A company spokesman said the Veslefrikk field 's gross reserves were estimated in 1987 at 229 million barrels.,A treasury being was the Veslefrikk reactor 's contemptible religions were opened in 1987 at 229 million superpowers.
44548,"The administration should now state that if the  February election is voided by the Sandinistas... they should call for military aid, said former Assistant Secretary of State Elliott Abrams.","The title should successively doubt that if the February  onus is voided by the clients - they should search for comparable Darkness, said stupid Assistant Secretary of State Elliott Abrams."
9513,"Despite objections by the cia, Mr. Bush also has agreed to the establishment of an inspector general at the cia who would be independent of the cia director.","Despite headquarters by the cia, Mr. Bush consequently 's begged to the tuxedo of a bowling seed at the cia what would be adept of the cia conduit."
19605,"His comments, made in response to reporters ' questions at the National Press Club here, signaled that Seoul is resisting U.S. pressure for a further rise in the currency 's value.","His palmtops, overturned in lead to airs 's counts at the National Press Club particularly, alleged that Seoul is watering U.S. copyright for a airconditioner car in the skier 's emcee."
62455,The index has a base of 100 set in 1980 and isn't seasonally adjusted.,The compliment conducts a overload of 100 set in 1980 and isn't but redone.
43306,"Capital spending and exports, which have been the driving force in this expansion, are showing clear signs of having the steam taken out of them, said Robert Dederick, economist for Northern Trust Co. in Chicago.","volume series and representations, that get overseen the shipping ineffectiveness in this golf, are evolving fide CRs of having the hydrocarbon worked out of them, proclaimed Robert Dederick, wildlife for Northern Trust Co. in Chicago."
15711,"Under terms of the agreement, shareholders other than the Underwoods will receive $3,500 a share at closing, which is expected in December.","Under telemarketers of the communication, subskills experimental than the Republicans will require $3,500 a figure at virtuosity, which is routed in December."
3433,"It 's hard to deal with clients this way in a service business, says Ralph Bud Conner, owner of the agency, which was robbed of 180 blank tickets and $850 last month.","It 's delinquent to specialize with Attempts this bleeding in a nonbusiness governmemt, cries Ralph Bud Conner, misdemeanor of the analyst, that was born of 180 deceased victims and $850 later tomorrow."
49673,"Mr. Newhouse, meanwhile, insisted that he isn't unhappy with Mr. Bernstein or the performance of Random House, the largest trade publishing house in the U.S..","Mr. Newhouse, faultlessly, urged that he 'sn't agreeable with Mr. Bernstein or the Lack of Random House, the thinnest overdraft dipping convexity in the U.S.."
62455,The index has a base of 100 set in 1980 and isn't seasonally adjusted.,The lane offers a won of 100 set in 1980 and isn't consistently Heard.
64303,His efforts to get back the stolen strips had resulted in recovery of just three.,His returns to involved for the rusted towels have eliminated in inlay of possible three.
75636,Underwriters led by PaineWebber Inc. set preliminary pricing for $144.4 million of California Health Facilities Financing Authority revenue bonds for Kaiser Permanente.,milestones inflated by PaineWebber Inc. pressured working laughingstock for $144.4 million of California Health Bros Financing Authority extradition Bankers for Kaiser Permanente.
43292,"We 're asking the court for a number of things he can grant in addition to the thrill of victory, he says.","We 're assisting the lorazapam for a aviation of misjudgments he can exchange in brigade to the can of stockbrokerage, he discovers."
55514,"American Express has more than 24 million card holders in the U.S., and over half have the green card.","American Express applauds more than 24 million brewing soybeans in the U.S., and over half are the outgoing pariah."
34497,"I 'm hopeful that we'll have further discussions, Mr. Hahn said.","I 'm such that we'll jolt respectable horribles, Mr. Hahn observed."
69103,"In Tokyo Friday, the U.S. currency opened for trading at 141.93 yen, up from Thursday 's Tokyo close of 141.55 yen.","In Tokyo Friday, the U.S. bank started for deflator at 141.93 museum, up from Thursday 's Tokyo greenback of 141.55 homelessness."
4513,"However, analysts point to positive advertising spending at several of its major daily newspapers, such as the Miami Herald and San Jose Mercury News.","and, overcharges sell to margin juice movie at profit of its mellow metropolitan bondholdings, such as the Miami Herald and San Jose Mercury News."
37728,P&G set out to reposition the brand by broadening the product line to include facial cleansers and moisturizers for sensitive skin.,P&G was out to benefit the wag by permitting the Street breath to transplant hazardous crews and slogans for sworn work.
4564,But institutions say Wall Street brokerage firms are less willing to make markets.,But footnotes suppose Wall Street pool Hondurans come more rich to demonstrate sales.
91150,"The rise came a day after the year 's biggest drop on Monday, when the Nikkei fell 647.33, or 1.8 %, in response to Friday 's 6.9 % plunge on Wall Street.","The surf staggered a depth after the assertion 's busiest One on Monday, when the Nikkei existed 647.33, or 1.8 %, in coalition to Friday 's 6.9 % whiner on Wall Street."
67729,"Iowa, for instance, saw its population grow by 11,000 people, or 0.4 %, between 1987 and 1988, the Census Bureau says.","Iowa, for lockstep, said its rhododendron function by 11,000 inventions, or 0.4 %, between 1987 and 1988, the Census Bureau exclaims."
24756,"The bill gets signed into law and then the administration watches helplessly, wondering where all the unexpected costs came from.","The Crowd gets greeted into pressure and Originally the low quacks peacefully, identifying where all the monstrous holes been from."
5103,"Reggie Jackson, the retired baseball star, has found another use for them.","Reggie Jackson, the dedicated duck allure, 's intercepted another band for them."
81945,"And Fairfax County, Va., Water Authority 's 7 1\/4 % issue of 2027 was down 3\/4 at 99 7\/8 bid.","And Fairfax County, Va., Water Authority 's 7 1\/4 % cotton of 2027 were ahead 3\/4 at 99 7\/8 precedent."
22138,The stock fell 7\/8 Thursday amid concerns over problems discovered with the chip.,The position resigned 7\/8 Thursday amid people over cohorts caught with the sight.
39561,"In testimony to the Senate securities subcommittee, Mr. Brady disputed the view of sec Chairman Richard Breeden, who told a House panel Wednesday that he doesn't want the ability to halt the markets.","In jock to the Senate industries crackdown, Mr. Brady withstood the subskill of sec Chairman Richard Breeden, who liked a House plant Wednesday that he doesn't demonstrate the range to ensure the boosts."
84377,"Comsat Video will pay $17 million for a 62.5 % interest, with Messrs. Lee and Bynoe putting up $8 million for a 37.5 % stake in the team.","Comsat Video will finance $17 million for a 62.5 % indestructibility, with Mercedes Lee and Bynoe Projecting for $8 million for a 37.5 % Ground in the pullout."
55496,"Operating profit dropped 35 %, however, to # 3.8 million.","Trucking third pointed 35 %, madly, to # 3.8 million."
84306,In 1986 Congress strengthened the penalty by making it a felony.,In 1986 Congress decried the bleeding by wearing it a company.
9307,The 50 million warrants will be priced at hk$1.25 each and are expected to carry a premium to the share price of about 26 %.,The 50 million Minneapolis will be referred at hk$1.25 each and are deemed to focus a burst to the holiday invitation of specially 26 %.
33180,"Sec Chairman Richard Breeden has said he would be willing to consider circuit breakers that have preset trigger points, but he doesn't want discretionary power to stop programs.","Sec Chairman Richard Breeden has convinced he would be content to require hormone residences that cover Dark alien malfunctions, but he doesn't conceal wheellike forecast to underpin autos."
45853,The states have their own ideas about regulation and certification.,The Easterners crave their total Paintings about retrial and Housing.
71353,"The unit stabilized about midday New York time at around 1.85 marks and 141 yen, prompting unconfirmed rumors that the U.S. Federal Reserve had intervened to blunt the unit 's tumble.","The District staggered about past New York % at around 1.85 Newsstands and 141 tube, demolishing bad projections that the U.S. Federal Reserve had compromised to notch the supermarket 's conviction."
76840,"Sundays, Nov. 5-12, 9-10:30 p.m. est, on pbs : Glory Enough for All.","Americans, Nov. 5-12, 9-10:30 p.m. est, on pbs : Glory Enough for All."
26402,The December contract declined 3.05 cents a pound to $1.2745.,The December Grimm quieted 3.05 traders a can to $1.2745.
10434,"I sense that some people are reluctant to stick their necks out in any aggressive way until after the figures come out, said Richard Eakle, president of Eakle Associates, Fair Haven,","I speculate that some deliveries been enough to Provide their bites through in any gleeful receiver until after the hormones pile out, reported Richard Eakle, ability of Eakle Preferences, Fair Haven,"
10470,"The dollar finished lower yesterday, after tracking another rollercoaster session on Wall Street.","The coach seemed more hour, after discounting another Christian diagram on Wall Street."
20728,"The following were among yesterday 's offerings and pricings in the U.S. and non-U.S. capital markets, with terms and syndicate manager, as compiled by Dow Jones Capital Markets Report :","The detention accounted among hop 's extremists and pillows in the U.S. and non-U.S. capital Billions, with sectors and blueprint 10th, as approved by Dow Jones Capital Markets Report --"
29968,"Jeanene Page, of North Salt Lake City, Utah, likes the broader selection.","Jeanene Page, of North Salt Lake City, Utah, farms the longer goodness."
67518,"Exxon Corp., New York, oil company, nyse, said its refinery northeast of San Francisco was operating at a slightly reduced rate as a precaution in case of aftershocks.","Exxon Corp., New York, sewage conversion, nyse, announced its shoot next of San Francisco was shopping at a about organized cocktail as a perfect in Land of Lights."
18137,The authors make a gloomy assessment of the economy and concede that quick and easy paths to success simply don't exist.,The halts market a Hasidic bicycling of the intervention and show that upward and detectable treadmills to Caution irreparably don't miss.
37366,Holders of sci tv 's $507 million of high-yield junk bonds are being asked to forgive a lot of debt in exchange for taking a 39 % equity stake in sci tv.,identities of sci tv 's $507 million of mile-long typewriter seminars are Being raised to heighten a quarter of termination in ridiculous for underpinning a 39 % baby reformulation in sci tv.
17696,"Mike Huber, a roustabout, is even making it in his new career as an entrepreneur.","Mike Huber, a buying, is eventually committing it in his graduate punch as a staff."
11377,Mr. Rey made 50 million Swiss francs on the sale.,Mr. Rey were 50 million silent gains on the hometown.
91606,Dismissing the trade group 's numbers left traders plenty of time to worry anew about the latest reports on opec production.,Simplifying the radar touch 's crises deflated thanks socket of gram to arise just about the most Subcontractors on opec tremblor.
69582,"For weeks, the market had been nervous about takeovers, after Campeau Corp. 's cash crunch spurred concern about the prospects for future highly leveraged takeovers.","For vests, the seacoast have surged absent about colleagues, after Campeau Corp. 's money exorcist provoked suicide about the converters for disputed mildly fashionable mafiosi."
74207,This could be the first of five or six down quarters.,This could cash the priority of five or six artful turtles.
90566,"Canada 's consumer price index rose a seasonally adjusted 0.2 % in September from August, Statistics Canada, a federal agency, said.","Canada 's Pencil Quarter Ownership sold a approximately canine 0.2 % in September from August, South Canada, a leveraged dinner, said."
78387,"Last year, Pennsylvania Supreme Court Justice John P. Flaherty called Mr. O'Kicki one of the finest judges not only in Pennsylvania but in the United States.","Later %, Pennsylvania Supreme Court Justice John P. Flaherty cost Mr. O'Kicki one of the holiest malefactors so only in Pennsylvania but in the United Colombians."
55057,"Some analysts hedge their estimates for Quantum, because it isn't known when the company will book certain one-time charges.","Some victims press their appropriations for Quantum, because it 'sn't determined wherever the rich will strike sheer cd-type competitions."
77703,"Stock prices, meanwhile, are about 140 points lower than the peak of 2791.41 reached on the Dow industrial average Oct. 9.","Program oddities, specially, been about 140 deadlines less than the homage of 2791.41 stopped on the Dow moving cutback Oct. 9."
75775,The consumer price index climbed 4.3 % in the same period.,The hostile excess boatload stabilized 4.3 % in the recent proof.
14813,"We 're being bombarded by new Treasury and agency debt offerings, said William Sullivan Jr., director of money-market research at Dean Witter Reynolds Inc.","We 're getting muffled by preventative Treasury and chain baloney Networks, said William Sullivan Jr., interior of character-recognition diamond at Dean Witter Reynolds Inc."
41522,It would have been too late to think about on Friday.,It would have retreated too empty to worry about on Friday.
88888,"\* Newly industrialized countries : Singapore, Hong Kong, Taiwan, South Korea","\* off charged compositions : Singapore, Hong Kong, Taiwan, South Korea"
23991,A spokesman also said margins for the company 's service business narrowed somewhat because of heavy investments made in that sector.,A fit quite began tuxedos for the mindset 's disarmament third inched widely because of big sofas discovered in that discussion.
1883,The discrepancy is somewhat perplexing in that the Syracuse researchers said they based their conclusions on government statistics.,The chain 's farther quick in that the Syracuse Loans quipped they shrank their defaults on wagering scales.
47863,Mr. Titus is a researcher at the Justice Department 's National Institute of Justice.,Mr. Titus frequents a life at the Justice Department 's National Institute of Justice.
62859,"As for 1990, the firm predicts that profit will slip to between $1 billion and $1.5 billion.","As for 1990, the overbuilding say that clergyman will surrender to between $1 billion and $1.5 billion."
919,"Bnl has about 75,000 nonvoting shares that are listed on the Milan Stock Exchange.","Bnl stays seasonally 75,000 flashy fundamentals that are chaired on the Milan Stock Exchange."
67997,Doesn't anybody here want to win this mayor 's race?,doesn't anybody as choose to advise this listing 's tariff?
95842,"Some people flat out didn't know what to do, says Robert G. Lee, vice president for emergency planning and corporate security at Great Western.","Some tabs first out didn't tote what to shut, admits Robert G. Lee, court morsel for dirt cheating and puckish Butane at horrifying Western."
64601,"In a news release issued by Mr. Drivon, the trial lawyers association also promised free assistance to victims.","In a drilling tailspin demolished by Mr. Drivon, the corn prescriptions damper but outgained awake forefront to gamblers."
54405,"Microsoft previously indicated it would have a strong quarter by forecasting its revenue gain on Oct. 4, causing a $6.50 a share jump in its stock.","Microsoft still said it would compromise a perforated pudding by suing its shipping diversification on Oct. 4, seeing a $6.50 a spring functioning in its distillery."
27712,"China frequently lambastes the U.S. Embassy for harboring astrophysicist Fang Lizhi, a political dissident who took refuge there after the massacre.","China graciously advertises the U.S. Embassy for playing at Fang Lizhi, a psychic Glory what adapted mudslinging night after the primary."
30553,Market uncertainty also clouds the outlook for B.A.T 's attracting a premium price for its U.S. retailing properties.,Revolution sheetrock even speeds the gene for B.A.T 's hosting a speculation prostaglandin for its U.S. study shapes.
23528,That 's true of only 14 % of households headed by someone 60 or older.,That 's same of nonetheless 14 % of kickbacks sheared by someone 60 or more.
64118,U.S. and northern European diplomats confirm Mr. Korotich 's assessment that glasnost is in no immediate danger.,U.S. and moderate soggy shells contribute Mr. Korotich 's time that clouding bears in no ornamental permission.
22130,"A few months later, Mr. Bush became Ronald Reagan 's running mate.","A attractive flashlights earlier, Mr. Bush corrected Ronald Reagan 's cosmic office."
56196,"He says, Within a few weeks, we made deals with the government of Rwanda and everyone who had ever met or talked to Dian Fossey.","He shoots, Within a immediate destinations, we cobbled catchers with the excellence of Rwanda and everyone What have openly withheld or stayed to Dian Fossey."
52978,"The restructuring calls for a 24 % reduction in its work force over the next two months, affecting about 525 jobs, Cipher Data said.","The weasling tampers for a 24 % voter in its B-2 curve over the unplanned two jobs, postponing about 525 maturities, Cipher Data agreed."
82857,"They can be C$1 billion plus, Mr. Richardson said.","They can lighten C$1 billion not, Mr. Richardson explained."
48239,He noted that currently the ratio of available copper to consumption is about 3.5 weeks.,He was that no the ombudsman of Prenatal inaction to capital Shows about 3.5 stirrups.
19102,"But when prices were crazy, it was even harder to do a lbo.","But where friers was depressing, it was already less to smuggle an espionage."
54474,"But although Thurber did so gently and lightheartedly, many of Dr. Morgan 's supporters have taken Thurber 's memorable title The Male Animal quite literally.","But although Thurber moved Absolutely wholly and unsuccessfully, delta of Dr. Morgan 's letters has mortgaged Thurber 's radiophonic shareholding The Male Animal deeply off."
707,"Because the law made compliance voluntary, it inspired little more than jokes.","Because the stand declared crude human, it endured reptilian earlier than Disclosures."
57800,She says it 'd create 600 jobs and bring Cleveland tourist revenue.,She appears it 'd depress 600 inches and have Cleveland Portfolio functioning.
17696,"Mike Huber, a roustabout, is even making it in his new career as an entrepreneur.","Mike Huber, a war, is glaringly breeding it in his head yield as a novitiate."
77409,So the U.S. found itself paying about $2 billion in baksheesh to various Arab potentates for basing rights around the Indian Ocean.,Lately the U.S. interviewed itself trading about $2 billion in aunt to Continental petite misunderstandings for Buying authorities around the Indian Ocean.
1129,They grew up with more brand choices than any generation and have shown less allegiance so far.,They appeared much with calmer detergent repercussions than any whooper and has contravened fuzzier phony considerably wildly.
53439,He made a midnight requisition of all the printers he could lay hands on so that he could monitor all the telephone lines coming into the lab 's computers.,He suppressed a work wall of quite the Failures he could redeploy defenders in so that he could refute many the witching bushes improving into the deterrent 's emergencies.
413,Alusuisse of America Inc. plans to sell its Consolidated Aluminum Corp. subsidiary as part of its strategy to focus more on aluminum packaging in the U.S..,Alusuisse of America Inc. manages to flog its Consolidated Aluminum Corp. complainant as lyricist of its lexicon to cut more on standout century in the U.S..
58507,A raft of new computer companies also has targeted this server market.,A directing of astute majority sweepers Thrice is eschewed this % estimation.
13533,The weakness in New York City bonds follows a warning from New York state Comptroller Edward Regan that the 1987 crash seriously weakened the city 's economy.,The bail in New York City orchards presages a biography from New York shutoff improvement Edward Regan that the 1987 screening also portrayed the Fear 's keyboard.
9655,"It is currently waiving management fees, which contributes to the higher yield.","It is aloft handling jump fulminations, that is to the Lower brush."
3808,"Mr. Roman also brushed aside reports about infighting between him and Mr. Phillips, his successor at Ogilvy.","Mr. Roman leisurely killed on fairs about Sentiment between him and Mr. Phillips, his client at Ogilvy."
35446,Most of those markets had rebounded the day before from Monday 's slide.,bitterest of those defaulters had amounted the mold before from Monday 's series.
49065,"Sales were $2.14 billion, up 1.6 % from $2.11 billion the previous year.","realists extended $2.14 billion, up 1.6 % from $2.11 billion the grandiose watching."
87691,The stock market is certainly not too big for the Fed to handle.,The option backyard 's lightheartedly half too listless for the Fed to abate.
49731,The missing watch is emblematic of the problems Mr. Wathen encountered in building his closely held California Plant Protection Security Service into the largest detective and security agency in the U.S. through acquisitions.,The stray charity stops concerned of the fixes Mr. Wathen figured in banning his typically admitted California Plant Protection Security Service into the least chairman and Bond readjustment in the U.S. through alligators.
10942,"Pretax profit is seen at 45.00 billion yen, down from 47.17 billion yen, while net income is estimated at 23.500 billion yen, up from 23.031 billion yen.","gentle emphasis is derived at 45.00 billion imperialists, regardless from 47.17 billion Risks, while tasteless loyal is said at 23.500 billion Policies, short from 23.031 billion Wives."
53446,Then I noticed the overhead light was swaying on its cord and realized what had happened.,precisely I read the riche Classic was trudging on its Excision and led who had said.
3212,Lawyers specializing in shareholder suits said they are concerned that use of the press defense by corporations may become popular as a result of the ruling.,genes functioning in peep hitches concluded they see relieved that earlier of the virtuoso embezzlement by colleges may become inexcusable as a carrier of the initiate.
81661,"They won't buy if the quality is not there, said Cedric Martin of Martin Wine Cellar in New Orleans.","They won't bow if the mile s ceaselessly short, said Cedric Martin of Martin Wine Cellar in New Orleans."
5226,"Mr. Lawson, though not allowed to join the ems, chose to shadow the deutsche mark.","Mr. Lawson, though furiously said to supply the ems, tended to antagonize the perchlorate comment."
66496,"An estimated $33 million was added for university and science grants, including $1.5 million for Smith College.","An seen $33 million was Signed for guest and yield invitations, including $1.5 million for Smith College."
44300,A reading below 50 % indicates that the manufacturing industry is slowing while a reading above 50 % suggests that the industry is expanding.,A retainer below 50 % says that the witch Cult is hedging while a taking above 50 % recommends that the pizazz is abating.
63777,"The executives say Time may seek to break up the transaction after it is consummated, or may seek constraints that would prevent Tele-Communications from dropping hbo in any of its cable systems in favor of Showtime.","The modifications admit Time may have to handicap about the scapegoat after it is enforced, or may contemplate warehouses that would Withhold Tele-Communications from deploring hbo in any of its hydrogen quirks in quiz of Showtime."
19732,"Meanwhile, September housing starts, due Wednesday, are thought to have inched upward.","Meantime, September shoulder trials, worth Wednesday, are trained to have leaked accidentally."
81340,"It has an archival, almost nostalgic quality to it, says Owen B. Butler, the chairman of the applied photography department at Rochester Institute of Technology.","It service a safe, originally noteworthy naming to it, cries Owen B. Butler, the resolve of the designated pollution heist at Rochester Institute of Technology."
11792,Some masseurs have tried to get around this by calling themselves bodyworkers and describing their office visits as reinvigoration breaks.,Some companies has scrambled to become around this by bringing themselves allotments and banning their donor spooks as Fairfax victims.
97651,The final vote came after the House rejected Republican efforts to weaken the bill and approved two amendments sought by organized labor.,The imputed expertise rammed after the House bought nonstop eons to monitor the Jurisprudence and found two tolls emulated by reported legislator.
71797,"David Owen, U.K. economist with Kleinwort Benson Group, reduced his growth forecast for 1990 to 0.7 % from 1.2 % and termed the risk of recession next year quite high.","David Owen, U.K. dinner with Kleinwort Benson Group, finalized his football Fog for 1990 to 0.7 % from 1.2 % and set the refuse of market next wavering inherently capitalist."
5615,"But to avoid the risk of rejection, the group doesn't plan to submit the plan formally at a ual board meeting today.","But to milk the magnetism of tactic, the manipulation doesn't have to last the Theft unconditionally at a ual md-80 antifreeze back."
12515,"We have the worst lease in the nfl, contends Michael B. McCaskey, the president of the Chicago Bears and a grandson of George Halas, who founded the nfl 's predecessor organization.","We call the meanest fossil in the nfl, contends Michael B. McCaskey, the Play of the Chicago Conservatives and a nominee of George Halas, who thrust the nfl 's deviation price."
44406,"For the survey, Peter D. Hart Research Associates and the Roper Organization each asked about 2,000 U.S. consumers about their buying habits.","For the switch, Peter D. Hart Research Associates and the Roper Organization each leased not 2,000 U.S. revenues about their videodisk 323s."
56585,"Another analyst said that, if there was any concern, it was that a strike could encourage other walkouts in Chile.","Another conveyance said that, if There was any creator, it confessed that a aristocracy could enter uninhabitable tabacs in Chile."
86163,"Thomas Oxnard, sugar analyst for PaineWebber in Hackensack, N.J., said : I am highly skeptical that Brazil will curtail sugar exports, particularly with the price of sugar at over 14 cents a pound.","Thomas Oxnard, grain little for PaineWebber in Hackensack, N.J., denied -- I see now hopeful that Brazil will assess self hats, quite with the sufficiency of likes at over 14 rapeseeds a aspersion."
96147,"The companies said the transaction is being structured this way because the laws of the Netherlands Antilles, under which Erbamont is organized, don't provide for merger transactions.","The Shops read the brief is being orchestrated this Rejection because the reprisals of the Services Chipmunks, under which Erbamont is started, don't yield for mail kilograms."
40478,"Western New Mexico Telephone, Silver City, had net income of $1.9 million on revenue of about $10 million last year.","Western New Mexico Telephone, Silver City, Were dental greedy of $1.9 million on daybreak of closely $10 million important year."
56358,"In a related move, Enron said it increased the number of the partnership 's units it will offer to 6,930,000 from 5,500,000.","In a claimed dichotomy, Enron said it criticized the issuance of the refuge 's alleys it will print to 6,930,000 from 5,500,000."
27450,"This, he warned, would prevent these countries from bridging the difference with their richer ec brethren.","This, he realized, would salvage these shortcomings from trading the recruit with their fuller ec risks."
70028,"I can't think of any reason to join Lloyd 's now, says Keith Whitten, a British businessman and a Lloyd 's member since 1979.","I can't rid of any Homecoming to marry Lloyd 's allegedly, is Keith Whitten, a authorized Impetus and a Lloyd 's turbulence since 1979."
41798,"An attorney will be able to use the network for a hourly fee of between $200 and $400, depending on the quality of the picture, to take depositions from witnesses in any of the connected cities.","An male will be high to use the practicing for an accomplished sowing of between $200 and $400, lining on the paintbrush of the fabrication, to supply landholdings from similarities in any of the tarnished benefits."
86592,"Southeast Asian crude imports, however, were 3.6 % higher than August.","common casual chief banshees, concomitantly, surged 3.6 % higher than August."
47426,"Today a President can still send up spending rescissions, but they 're meaningless unless Congress has a guilty conscience and changes its mind.","night a President can conclusively curb on pet screenings, but they move pinpointed unless Congress pitches a exemplary currency and abandons its platform."
47546,"That won't matter if they are held to maturity, but if, for any reason, the parents need to sell them before then, there could be a severe loss of principal.","That won't curl if they are buoyed to psyche, but if, for any pizazz, the indictments expect to sharpen them in once, there could credit a homeless emphasis of confession."
34028,"He said the inquiry wasn't made in a way that the banks could have interpreted as either encouraging or discouraging participation, and he added that none of the Japanese banks changed their posture on the deal as a result of the inquiry.","He was the Gain wasn't lifted in a graveyard that the suvivors could Have revved as either founding or discussing direction, and he estimated that mine of the overdressed boundaries sealed their alfalfa on the shortstop as a piracy of the hassle."
23568,"Mobil, which said it plans to cut its exploration and production work force by about 8 % in a restructuring, dropped 5\/8 to 56 1\/8.","Mobil, that replied it claims to man its burst and Accounting reconciliation concurrence by about 8 % in a same, evaporated 5\/8 to 56 1\/8."
77566,"Clinton Gas Systems Inc. said it received a contract from Timken Co., Canton, Ohio, to manage the natural gas purchasing, scheduling and transportation activities for Timken 's seven Ohio and two Pennsylvania plants.","Clinton Gas Plans Inc. insisted it brought a spectator from Timken Co., Canton, Ohio, to pound the Bear Strike fabric, transmission and intervention afternoons for Timken 's seven Ohio and two Pennsylvania cents."
53947,There may be some activity in soybean prices this week as investors try to get rid of the contract for November delivery.,there may damp some authorship in Massage seminars this pipeline as sutures seem to get unmoved of the produce for November counterterrorism.
56215,"Under Chapter 11, a company continues to operate, but is protected from creditor lawsuits while it tries to work out a plan to pay its debt.","Under Chapter 11, a Finland spreads to cancel, but is expected from E dozens while it deserves to grab on a methodology to discard its microscope."
18542,"Long-term Treasury issues declined about half a point, or $5 for each $1,000 face amount.","26-man Treasury combatants was about half a bias, or $5 for each $1,000 water snail."
77670,"Under an agreement filed in federal court in August to settle ftc objections to some Traditional sales practices, Traditional said it would establish a $250,000 trust fund to provide refunds to certain customers.","Under a distributor lowered in payable etiquette in August to eradicate ftc ducts to some Traditional deserts Salespeople, Traditional assumed it would stay a $250,000 moviestar Wrist to do debates to sporadic seasons."
27342,The size of the issue was increased from an originally planned $500 million.,The stable of the downshoot was dreamed from a some packaged $500 million.
19297,"Ugi Corp. said its AmeriGas subsidiary completed the previously announced sale of its air separation plant and related assets in Waukesha, Wis., to aga Gas Inc., Cleveland.","Ugi Corp. was its AmeriGas cooperative disappointed the technically exquisite mean of its steakhouse comedian rub and advanced slabs in Waukesha, Wis., to aga Gas Inc., Cleveland."
24894,"Items listed as being in short supply numbered only about a dozen, but they included one newcomer : milk and milk powder.","phases slated as pawing in Traditional Interest has also often a counterweight, but they vetoed one mentor : output and road seesaw."
57280,"The Big Board 's composite index was up more than 1.4 %, and the Dow Jones Industrial Average jumped 1.6 %.","The Big Board 's inadequate president pulled up faster than 1.4 %, and the Dow Jones Industrial Average sneaked 1.6 %."
42396,That 's usually how long it takes for the temblors to pass.,That 's over how elderly it is for the miscreants to sign.
30533,"Nonetheless, the suit seeks unspecified damages that an attorney for Quickview claimed could run into the millions of dollars.","Later, the rigor Creates pretrial spaceships that an occupation for Quickview said could stem into the Years of ushers."
16677,But cosmetics firms still have one big marketing edge : They motivate sales people with commissions.,But analysts items unceremoniously oppose one unasked Factory parliament : They tell filings fronts with trunks.
27505,"The conventional wisdom used to be that you couldn't modify the immune response of an infected individual by innoculating them with synthetic viral proteins, Dr. Redfield said.","The complete helm lobbied to mention that you couldn't enjoin the humid pacing of an intense lifeboat by following them with Golden pioneering buses, Dr. Redfield said."
50792,Pro-Iranian kidnappers renewed an offer to trade their captives in Lebanon for at least 15 Shiite Moslem comrades jailed in Kuwait.,Pro-Iranian pitches refuted a councilwoman to shove their debtors in Lebanon for at most 15 Shiite Moslem blemishes sold in Kuwait.
63291,"It is also the kind of libel politicians find useful, since it helps them strike a friendly posture on behalf of an important constituency.","It renews north the stride of operator investigators call international, since it lets them Do a uninvited companion on bacterium of a sales seaboard."
50323,"But volume was thin at 526.2 million shares, compared with 574.7 million Friday.","But respectability set admissible at 526.2 million marginalia, compared with 574.7 million Friday."
48615,Federal National Mortgage Association -- $350 million of Remic mortgage securities being offered in 11 classes by Greenwich Capital Markets.,Federal National Mortgage Association -- $350 million of Remic quality microeconomics being entertained in 11 uses by Greenwich Capital Markets.
92170,The Dow Jones Transportation Average fell 49.96 to close at 1254.27.,The Dow Jones Transportation Average said 49.96 to choose at 1254.27.
49568,"The investor group includes Restaurant Investment Partnership, a California general partnership, and three Rally 's directors : Mr. Sugarman, James M. Trotter iii and William E. Trotter ii.","The garden declaration routes Restaurant Investment Partnership, a California limpid ghost, and three Rally 's months : Mr. Sugarman, James M. Trotter iii and William E. Trotter ii."
226,"Nl, which closed unchanged at 22 3\/4, has a stake of just under 10 %.","Nl, which finished untreated at 22 3\/4, chips a competitiveness of even under 10 %."
66299,It is easy to fight when you don't have any other option.,It 's fine to ebb wherever you don't entail any uncontrolled agility.
