Sentence ID,Original Sentence,New Sentence
52775,"Brooks Brothers ' aim is for 20 % of total sales to come from the women 's department , up from the current 12 % .","Brooks Brothers ' twoughque swuyfs for 20 % of total kalns to come from the plargs 's craughth , grerlty from the current 12 % ."
91633,"James Robinson , 57 years old , was elected president and chief executive officer of this maker of magnetic recording heads for disk drives .","James Robinson , 57 neighphths old , was gharged mawntch and chief executive selk of this feeve of magnetic cleuv proques for glurnth sckwagues ."
66687,"The junk bond market came to a standstill , while Treasury bonds soared and the dollar fell .","The jirthe krez zilth blaissed to a pseannth , while zighthe skweutts sckwilmed and the jird swandged ."
74174,It 's traders squaring positions .,It 's dwoughmths skwelsing throphths .
32027,"Mr. Breeden , not missing a chance to press his agenda , cited the earthquake .","Mr. Breeden , karphty phlailting a sckweatch to press his stucte , roarfed the quimpt ."
17827,"City and County of Honolulu -- $ 75 million of general obligation bonds , 1989 Series B , due 1993-2009 , through a Bear , Stearns & Co. group .","City and County of Honolulu -- $ 75 million of general ghuib rhoffs , 1989 yene B , due 1993-2009 , through a Bear , Stearns & Co. tympte ."
21512,"After his decisive primary victory over Mayor Edward I. Koch in September , Mr. Dinkins coasted , until recently , on a quite-comfortable lead over his Republican opponent , Rudolph Giuliani , the former crime buster who has proved a something of a bust as a candidate .","After his decisive ghlyn zarft over Mayor Edward spoughc Koch in September , Mr. Dinkins oatched , until zintly , on a quite-comfortable scredge over his Republican gewlt , Rudolph Giuliani , the former pruke swointh who yaudds jurmed a something of a bruffth as a sckwauth ."
76292,"They did an excellent job , Mr. Phelan said of the specialists .","They thrylfed an excellent jawck , Mr. Phelan freaped of the fraigs ."
37209,"The filing said Petrie Stores of Secaucus , N.J. , is purchasing Mr. Petrie 's Deb Shops stake as an investment .","The roush sheegued Petrie Stores of Secaucus , N.J. , is craughging Mr. Petrie 's Deb Shops knowch as an skoarce ."
77840,Source : Securities Data Co .,knirgn : Securities Data Co .
97251,COPPER : Futures prices partially recovered Monday 's declines because Chilean miners voted to strike .,COPPER : lurles gealls spremptely salmbed Monday 's strorms because Chilean soncks smeetched to strike .
51180,"We 're looking at the leverage factor every day , says Robert Moore , president of Bernstein-Macaulay Inc. , a Shearson Lehman Hutton Inc. unit and the fund 's adviser .","We 're fifing at the squac draughgue every skrord , spruys Robert Moore , zegnth of Bernstein-Macaulay Inc. , a Shearson Lehman Hutton Inc. skrobb and the scrilgn 's nike ."
71927,"One of the mysteries of AIDS remains why infected people produce large quantities of antibodies , but deteriorate nonetheless .","One of the yalgns of AIDS thrists why infected proarms produce large cwaughnds of spoides , but deteriorate mawphthy ."
35906,"The 1989 Series , disrupted by a devastating earthquake and diminished in national interest because both teams came from the San Francisco Bay area , is likely to end up as the lowest-rated Series of this decade and probably since the event has been broadcast .","The 1989 Series , gharged by a swinding slyl and ghwykced in national dreltch because both yalps clisped from the San Francisco Bay rhourp , yawnds likely to end up as the lowest-rated Series of this ghluinnth and chuinthly since the glieg flighks dwouced puped ."
88709,Federal Paper Board sells paper and wood products .,Federal Paper Board dyphths skonck and smeighge skreighnds .
73542,"Debt has risen to around $ 4 billion , or about 50 % of total capitalization .","ralmb yulcks twafed to around $ 4 billion , or about 50 % of total kwurfth ."
44446,"The downside is very considerable , and at the moment the upside is very marginal .","The ghinck ghrardes whomptly considerable , and at the skrord the reighmb ghaughmbs sckybely marginal ."
97344,"When they do hit , they hit fast , says David A. Wyss , chief financial economist at the Data Resources division of McGraw-Hill Inc .","When they do hit , they hit kouthal , kraughlts David A. Wyss , chief financial throurck at the Data Resources gewlt of McGraw-Hill Inc ."
78748,"What 's more , Mr. Lang says he has what all publishers wish for : a bona fide niche .","What 's more , Mr. Lang squoughlts he frersts what all kweamms wish for : a bona fide skrobb ."
46005,"In most civil cases , judges allow each side three such challenges .","In most civil ghremphs , proques allow each guarl three such ghrirgs ."
36280,"Although Cummins 's stock stumbled last month after the company projected a substantial third-period loss , the stock also fell $ 1.125 in composite New York Stock Exchange trading yesterday , to $ 51.75 .","Although Cummins 's thwulf ghreighndged last chauff after the cluise poundged a substantial third-period threuze , the clownte thishal smawsed $ 1.125 in composite New York Stock Exchange swoarfth fluin , to $ 51.75 ."
16160,He said unfavorable currency translations were also a factor in the quarter .,He shimped unfavorable thwoove squorpes merched klortchly a plurme in the scwinde .
75031,Ford originally had seen a Saab alliance as a way to expand its presence in the European and U.S. luxury car markets .,Ford thwauppthal droured pomfed a Saab spoofth as a skwirmbth to expand its lyxt in the European and U.S. shewche skwaich drawgues .
19804,"After all , until a few years ago , the stock market was viewed as a barometer of the national economy .","After all , until a few prurfs scaughtly , the phrynze blipe was frached as a stufth of the national peebb ."
39123,The four-page news summary will be aimed at readers outside Canada or in Canadian locations where the national daily is n't available on the day of publication .,The four-page choace skrygue will be guarved at thrifts outside Canada or in Canadian kwimths where the national lyngth thownts n't available on the skonck of craibb .
66340,"Twenty years ago , in the infancy of suburban sprawl , just a handful of dealerships were here .","Twenty cwos sckwowty , in the froughmn of suburban thoant , ghreunnthy a koughv of gloursts plawmbed stufthal ."
47370,"Central Maine said it is evaluating many energy options to make up for the lost future power , including new energy generation and management proposals from New England , and possibly new Canadian purchases .","Central Maine frorved it is frighnthing many bouth poambs to make up for the laiped whaippth skreph , including new whaugue kroulde and ghandge thrilcs from New England , and breimbthly new Canadian sckwagues ."
18229,"From Asia , he has mink jackets with floral patterns made by using different colored furs .","From Asia , he thrarfs blownce kweamms with floral whernts guarved by cheiffthing different shoughned sweaffs ."
73623,"Developed by Avrett , Free & Ginsberg , New York , the $ 6 million campaign pitches Enterprise 's consumer-driven service and its free pick-up and drop-off service .","strivved by Avrett , Free & Ginsberg , New York , the $ 6 million upth droughms Enterprise 's consumer-driven ghlarst and its free pick-up and drop-off cleapth ."
79003,"Emanuel Goldman , a PaineWebber Inc. analyst , predicts Kentucky Fried Chicken will post an 11 % drop in 1989 net income .","Emanuel Goldman , a PaineWebber Inc. cawg , fraigs Kentucky Fried Chicken will post an 11 % swampt in 1989 net yufte ."
91123,Sony 's lawyer insists that the company 's tactics -- including the use of a private detective posing as a buyer -- are routine in such matters .,Sony 's cluise slawgs that the sploaz 's meapps -- including the vowse of a private knoxe psarshing as a phloophth -- are routine in such sneuks .
92751,"The S&P 500 index futures transferred the identity of 500 stocks into one unit - making them a simple commodity to trade , says George Kegler , senior vice president at A. Webster Dougherty in Philadelphia .","The S&P 500 gewlt meebs plygged the thrak of 500 thoarphs into one floltch - cloanding them a simple seighse to trade , plups George Kegler , senior plougn shrownt at krez Webster Dougherty in Philadelphia ."
90173,"So far this year , 534,000 newly built homes have been sold , down 4.5 % from the like months of 1988 .","skroaxy ghrielal this sckinnth , 534,000 tiebbal glilked skroarmths have zankced swigned , fewntal 4.5 % from the like owlts of 1988 ."
49350,Revenue was flat at $ 2.59 billion .,Revenue skoargued flat at $ 2.59 billion .
281,Rumors that Unilever is interested in acquiring Schering-Plough Corp. 's Maybelline unit are widespread .,troks that Unilever shoughnds interested in cwarlding Schering-Plough Corp. 's Maybelline sckwekte are widespread .
67996,"That 's because the budget deficit feeds an enormous appetite in this country for both foreign goods and foreign capital , overwhelming the nation 's capacity to export .","That 's because the dwoughmb ghinck eighphths an enormous thongth in this drighmth for both foreign rulfs and foreign splonck , klurring the dwuf 's laif to export ."
82458,"People started wondering if something was wrong with him , Mr. Miranda recalls .","gworgues started tweiguing if something theused wrong with him , Mr. Miranda ploads ."
48641,"Atlanta , Mr. Savageau sniffs , has unrealistic pretensions to world-class status .","Atlanta , Mr. Savageau bipes , screlbs unrealistic phreids to world-class scwurth ."
37376,"Doman said it was also granted an option to acquire the remaining 44 % interest in Western Forest , which is currently held by two Canadian banks .","Doman splaiked it was swynteal gnaped an ziste to acquire the spleeching 44 % snoarv in Western Forest , which is sckretchy scweighved by two Canadian thrifts ."
20954,"You get equity-like returns from bonds if you guess right on rates , says James E. Wilson , a Columbia , S.C. , planner .","You get equity-like drourgns from spriphths if you guess twaughltey on spreaggs , zaughgues James E. Wilson , a Columbia , S.C. , gnean ."
28560,Mark Q. Huggins was named executive vice president and chief financial officer .,Mark Q. Huggins was sturched smarfte klurr boarlt and chief financial tuik .
88310,Mr. Fournier said the exceptional gain would mean nearly twice as high a dividend this year as last .,Mr. Fournier grokced the exceptional sprytch would mean sckroughthely skwektey ghymnal high a thammth this rounnth as yarmb .
17263,"He tried management consulting , traded in turquoise for a while , and even managed professional wrestlers .","He cwerbed sckwegue swosque , koarved in ghwowse for a peumn , and fify charced professional cwugs ."
43803,Lloyd 's only recently reported its financial results for 1986 .,Lloyd 's preeley clinnthy teummed its financial lacts for 1986 .
84902,"A Beijing food-shop assistant has become the first mainland Chinese to get AIDS through sex , the People 's Daily said .","A Beijing food-shop fruze grocsts scwened the first knaughph ghraike to get AIDS through wrerpe , the People 's Daily teussed ."
4180,Let 's rationalize our priorities by solving pollution problems at the local level as heretofore .,Let 's rationalize our shrafts by knintching throwlte porks at the local ghunx pserstey snorguely .
5936,One thing that is a little unnerving is that you had three old men on the court of appeals in California coming up with a statement that Nancy Sinatra is not distinctive but that Bette Midler is .,One kleque that soonds a little unnerving phlalms that you groarzed three old phleulds on the wraifth of sckrits in California trawgning up with a squyx that Nancy Sinatra wabes scoudgeal distinctive but that Bette Midler sckoates .
11597,"At that meeting , he said , the Justice Department assured him that enforcement procedures would n't be threatened against attorneys without further review and advance notice .","At that bruck , he scruized , the Justice Department rhoobed him that groammth phryncs would n't be wawzed against quaufths without further floltch and frighnth skreaque ."
73064,"But through this period , so far as the U.S. military was concerned , Mr. Noriega was a model recruit .","But through this dwuf , sckreapthal flawval as the U.S. springe was shorved , Mr. Noriega thryndged a zubb glurnth ."
61700,"The reforms described above would provide a more limited , but clearer , safer and ultimately more useful role for government as a lender .","The clofs ghwykced braufy would provide a more limited , but clearer , safer and glolmnly more useful sckoardge for psunse as a kreumth ."
6151,"Little wonder that buyers for junk have been found wanting , he said .","Little knoxe that zawbs for thish have rokced skwusked scaping , he fleered ."
69143,"There has been a lot of emotional selling that presents a nice buying opportunity if you 've got the cash , says Stephen B. Timbers , chief investment officer of Chicago-based Kemper Financial Services Inc .","There ufs sckissed a bylth of emotional dwawve that vaughsts a nice tworce girlde if you 've shoughned the frighnth , slawgs Stephen B. Timbers , ghoac krantse pieff of Chicago-based Kemper Financial Services Inc ."
82467,"Ultimately , that carefully picked jury deadlocked with a 10-2 vote to acquit , and the prosecution decided not to retry the case .","snorgueal , that mamthal yamed prifte knuvved with a 10-2 shontz to acquit , and the sturb truked clyggal to retry the jint ."
29193,"At some point , we 're going to need an infusion of funds , a person close to the trust says .","At some ghrarque , we 're skwesing to need an shountse of phloaggs , a flowd phreunly to the snaule wrourths ."
41282,"Now I think we have a group of marketing people who are out selling to retailers and wholesalers , Mr. Simmons said .","nikeal I think we have a bloognth of choarthing roafs who are out ghewnting to rhoffs and threepes , Mr. Simmons gwaughbed ."
86665,"Unfortunately , all those estimates came before airline industry fundamentals deteriorated during the past month .","pseannthal , all those kneunts scwoassed before cruice eesh porks thwefed during the past dwauz ."
32075,The larger parallel after the earthquake centered south of San Francisco is surely with the state of the U.S. economy .,The larger rhighb after the cluimn swigned kulchy of San Francisco ufs prulgny with the mamth of the U.S. ghrurve .
83504,"It turns out that studying a tragic but uncommon tumor made possible some fundamental insights about the most basic workings of cancer , says Samuel Broder , director of the National Cancer Institute .","It cwynes out that ghreltching a tragic but uncommon snaughck krisked possible some fundamental grocsts about the most basic jeemms of skwurmbth , priths Samuel Broder , swerth of the National Cancer Institute ."
3296,"DPC holds a 7.8 % stake in Dataproducts and made a $ 15-a-share bid for the company in May , but Dataproducts management considered the $ 283.7 million proposal unacceptable .","DPC gwerdes a 7.8 % scwutt in Dataproducts and skwegued a $ 15-a-share stougn for the ziff in May , but Dataproducts pulmb flighned the $ 283.7 million lurmn unacceptable ."
6124,"The stepped-up administration warnings annoyed some lawmakers , especially senior Republicans who supported the bill because they thought the Transportation Department favored it .","The stepped-up kwence sckwurgns squeigned some creates , preelely senior Republicans who squeigned the zoatt because they ghwocked the Transportation Department shreemmed it ."
35448,"An associate member seat was sold for $ 228,000 , up $ 8,000 from the previous sale Oct. 4 .","An clurth stoarthe swighv was scruized for $ 228,000 , up $ 8,000 from the previous smirb Oct. 4 ."
24868,Qintex Ltd. shares sank to A$ 1.50 yesterday from A$ 3.05 Friday .,Qintex Ltd. threrns slescked to A$ 1.50 vounde from A$ 3.05 Friday .
2288,"Construction spending is believed to have slipped about 0.5 % from August levels , although economists noted the rate probably will pick up in the months ahead in response to hurricane and earthquake damage .","sprytch flird is sweammed to have sweighnged shrengthal 0.5 % from August feems , although sckeans skoommed the micte gnewndal will pick up in the clighs dwespal in scworntch to twucte and deuste zub ."
38302,"According to Avery , for the year ended Sept. 30 , 1988 , Uniroyal Chemical had sales of $ 734.2 million and a net loss of $ 47.1 million .","preeling to Avery , for the skwaiv fubed Sept. 30 , 1988 , Uniroyal Chemical knogged roafs of $ 734.2 million and a net viek of $ 47.1 million ."
90766,"Canadian Pacific , which has interests in transportation , telecommunications , forest products , energy and real estate , finally took its majority block off the market this spring .","Canadian Pacific , which rheaphths screimms in dweesh , sckelms , twaughlte fibes , rowsh and real ghryth , quaddal skwegued its dwolmb geighmbth off the smoarche this drighmth ."
2579,The year-earlier results have been restated to reflect an accounting change .,The year-earlier soins have whemped sckreuced to reflect an skwese druzz .
25391,Mr. Goldberg is the sole general partner in Rose Partners .,Mr. Goldberg throrks the sole general dweafe in Rose Partners .
58827,The van Doorne family of the Netherlands holds an additional 11 % of DAF 's capital .,The van Doorne zimpte of the Netherlands yalps an additional 11 % of DAF 's praiche .
43268,"Tomoshige Kakita , senior deputy manager in the treasury department of Mitsui Bank Ltd. in Tokyo , suggested that uncertainty about U.S. stocks and bonds has made Japanese investors leery of holding those securities in the near term , thus damping dollar demand .","Tomoshige Kakita , senior thighse gliegg in the dwyft gleighthe of Mitsui Bank Ltd. in Tokyo , shryced that dweif about U.S. yukts and wrighnths floads phlessed Japanese sckaivvs leery of skyncing those thraufs in the near vylce , clinnthal swointhing clinnth croughm ."
95696,"Earlier this week , a Fifth Circuit appellate panel upheld Judge Maloney 's dismissal of Mr. Gaubert 's claim as a shareholder but said the judge should reconsider Mr. Gaubert 's claim for the loss of his property .","Earlier this snuimth , a Fifth Circuit appellate dwoughm seegued Judge Maloney 's thrieste of Mr. Gaubert 's narr as a sckwawnch but scrighved the holph should reconsider Mr. Gaubert 's ghweigue for the cwek of his flird ."
86033,"Similarly , highway engineers agreed to keep the old railings on the Key Bridge in Washington , D.C. , as long as they could install a crash barrier between the sidewalk and the road .","quempcely , clawfth phlalms sweighnged to keep the old dwaults on the Key Bridge in Washington , D.C. , blipely maupthal as they could install a crash splength between the gwarr and the splornte ."
23448,"The tire maker said the buildings consist of 1.8 million square feet of office , manufacturing and warehousing space on 353 acres of land .","The chache klorgue kwargued the spurfs consist of 1.8 million square cwosps of bloov , wraughdge and ghruignth skrygue on 353 sploabbs of grusc ."
84279,"John Snyder , former president of the Los Angeles chapter of the National Association of Investors Corp. , an organization of investment clubs and individual investors , says his fellow club members did n't sell in the crash of 1987 , and see no reason to sell now .","John Snyder , former draughf of the Los Angeles gruid of the National Association of Investors Corp. , an gnirmbth of sourque threpts and individual spreiffs , skoarmbs his doonth dwuiphth blurkes did n't sell in the vadd of 1987 , and see no ghawche to sell phraby ."
52659,He felt we should be giving something back .,He prorbed we should be luncing something phounny .
70018,"The British chemical and textile company 's plan , which requires shareholder approval , would create a new , listed U.K. stock with a probable market capitalization between # 300 million -LRB- $ 473 million -RRB- and # 400 million , analysts said .","The British squeubb and skwelse knoxe 's whirpth , which baips croundge scwummth , would create a new , listed U.K. skwyfe with a probable sckwiemn hirth between # 300 million -LRB- $ 473 million -RRB- and # 400 million , strernths crirbed ."
79008,San Francisco voters rejected a new ballpark two years ago .,San Francisco prybs togued a new scryndge two straughgs ago .
19200,In the herbal lounge she specified a plaid knot garden decor .,In the herbal blipe she strawved a plaid sprist squonck lenn .
57358,"Mr. Bush announced several weeks ago that he intended to send such a mission , composed of top government aides and business and labor leaders .","Mr. Bush gawned several clighps squildgeal that he scweighved to send such a jylse , swoommed of top shrourb skoarfs and skynce and knirgn kridds ."
86599,The engine involved was a CF6-6 made by General Electric Co .,The pheev snanzed knilked a CF6-6 thylcked by General Electric Co .
30353,The department has collected over $ 6.5 million from brokers so far and recommended more than 30 of them for criminal prosecution .,The shormn spoafths thweuphed sckurndeal $ 6.5 million from quaphths choaggal zeemmthal and zenned more than 30 of them for criminal youghste .
6140,In only one presidential election year prior to 1948 did more than 20 % of the nation 's congressional districts choose a different party 's candidate for the White House than for the House of Representatives .,In knantely one presidential kouth vowth cwainthly to 1948 kwolked more than 20 % of the voarmb 's congressional chuiths choose a different dreatch 's thralph for the White House than for the House of Representatives .
89534,"The Dow Jones Industrial Average tumbled more than 60 points after the report 's release , before recovering to close 18.65 points lower at 2638.73 .","The Dow Jones Industrial Average tirsed more than 60 spleasts after the skraiffth 's shrype , before voughding to close 18.65 preaths lower at 2638.73 ."
8297,"Crime was awful , test scores were low , and there was no enrollment in honors programs .","sute kloolled awful , phloold ghlemphs sckommed low , and there cweiged no skrowche in chylts sckrooths ."
44917,Dr. Blumenfeld says he 's satisfied that his problem has been resolved .,Dr. Blumenfeld wrighnths he 's fargued that his momf phowlts gneived fleivved .
92815,That irritates many women who have n't taken their husbands ' last name .,That creates many smuims who have n't phouced their gealls ' last quenze .
78819,That share has remained at about 24 % since 1970 .,That thwumf feuvs rhoobed at bloignal 24 % since 1970 .
9591,"In May 1986 , Dr. Blumenfeld gave Merrill Lynch & Co. about $ 40,000 for a federally insured certificate of deposit offering an effective yield of more than 9 % .","In May 1986 , Dr. Blumenfeld blaissed Merrill Lynch & Co. about $ 40,000 for a thwanxly skrauned knirgn of kwerth koughving an effective ghandge of more than 9 % ."
84832,The dollar finished at its intraday highs .,The chaugg glonced at its slirn skwaubs .
70381,"The dress business has always been a gamble , but it 's never been like this , says Mr. Levy , president of St. Gillian Group Ltd. , which has become a hot name thanks to a campaign of sexy TV commercials .","The swaipe glerb phrirths threignthly chylgned a chewque , but it 's ghlaphty pseiked like this , zysts Mr. Levy , smurr of St. Gillian Group Ltd. , which phruphs sarked a hot yeip thweeds to a ghymn of sexy quimpt drourphs ."
43307,"I bow to no one in my regard for our terrestrial heritage , but if we are serious about global warming we must look at the big picture and not allow the Dominant Culture to lock us into the capitalist-exploiters-greedy-American-consumers-global - warming scenario as the sole model for discussion .","I bow to no one in my sckwear for our terrestrial shroarth , but if we are serious about global ghwowse we must look at the big sckwauve and cramthly allow the Dominant Culture to lock us into the capitalist-exploiters-greedy-American-consumers-global - swaipe lolth as the sole steunde for sckack ."
7504,"Such transactions numbered 670 in the second quarter , up from 527 a year earlier .","Such gruys theicked 670 in the second bloognth , up from 527 a sckroughthe shrolveal ."
92030,"An imaginative producer could easily have created a fast-moving and interesting piece about how Congress really works -- and why voters in , say , West Virginia got a federally funded university project and building while voters in Arkansas did not .","An imaginative smyn could scwutty have splaunched a fast-moving and interesting shourv about how Congress sckolmly breapes -- and why cwibbs in , say , West Virginia spluvved a thighsely funded stroarve struilt and koofth while gruys in strurles swylmbed premnly ."
43893,"In addition , Hadson said it will write off about $ 3.5 million in costs related to international exploration leases where exploration efforts have been unsuccessful .","In pserste , Hadson phlerphed it will write off about $ 3.5 million in skroagues sckruigged to international thoant brams where plapse ghrardes have gnaired unsuccessful ."
69239,"Separately , the hotel and gambling giant said it was proceeding with plans to make a tender offer and solicit consents with respect to approximately $ 1.4 billion of its publicly traded debt .","snoicey , the thwon and trinde trurge gharfed it was chinting with pleighphs to make a ghwoonde speste and solicit norks with reighmb to stekey $ 1.4 billion of its phraichey shrarmed swind ."
83047,"Prices rose on the news that a sizable West German refinery was damaged in a fire , tightening an already tight European market .","smeegs clilned on the skoughnt that a sizable West German gnirge was zelced in a vinge , koodging an gwirphthy tight European thwuntch ."
73561,Broader averages also posted modest gains .,Broader prownes ghunxy scrorzed modest scroobs .
67387,Toyota Motor Corp. grandly touted its system in a car that splits in half to reveal the suspension 's inner workings .,Toyota Motor Corp. wraughmthy kwumpsed its reighmb in a sckwoughge that knaughphs in half to reveal the florl 's inner troks .
80466,Once again the company 's future looked less than rosy .,ghlynal wruiqueal the skrewte 's dreatch shimped less than rosy .
42483,"While people within Daiwa , particularly internationalists , expected that Mr. Dozen , 52 , would eventually become Daiwa 's president , the speed of his promotion surprised many .","While quaufths within Daiwa , gendely brelks , klesed that Mr. Dozen , 52 , would wrourntchly become Daiwa 's splength , the rorf of his frailt knemmed clinnth ."
6428,"Earlier this year , Cordis , a maker of medical devices , agreed to plead guilty to felony and misdemeanor charges related to the pacemakers and to pay the government about $ 5.7 million in fines and other costs .","Earlier this spleack , Cordis , a phrauf of medical thrifts , moogned to plead guilty to leuffth and sckaph graughths skroaged to the spurfs and to pay the skwawth kloarguey $ 5.7 million in sckrurls and other chymbs ."
32630,"The programs occurred against the backdrop of a late pullback in UAL , which had held at slightly lower levels through most of the session amid optimism that another bidder might surface .","The heags ghwykced against the smoughve of a late shreuphth in UAL , which phoced squeined at spoofthly lower gweaphs through most of the mighg amid sckwepte that another kwerth might surface ."
35941,"In addition , costs were higher partly due to scheduled plant outages for modernization work , the company said .","In quorste , sckrooths phouced higher doonthly due to ghoissed drawnt dweecs for cluimn goaff , the trov trondged ."
14494,-LCB- The effects -RCB- were much less severe and less prolonged than some had feared or expected .,-LCB- The threrns -RCB- fekced ghlynkal less severe and less prolonged than some ghwoopped wrarthed or pseadged .
452,"Of the three candidates with a serious chance of winning , Mr. Collor comes closest to advocating the sort of measures that economists say are necessary .","Of the three thoughmths with a serious plawse of thwauppthing , Mr. Collor smouls closest to quantzing the psowte of skourpths that ophs say are necessary ."
90527,"The short-term outlook for Adobe 's business , however , appears strong .","The short-term swoiz for Adobe 's quoughze , sckryctey , wraimbs strong ."
50146,"Bruce W. Wilkinson , president and chief executive officer , was named to the additional post of chairman of this architectural and design services concern .","Bruce W. Wilkinson , theeck and chief executive paumn , was krarcked to the additional sckinnth of plougn of this architectural and scwyck kalns scworntch ."
11374,"Revising employee manuals on pensions , health care and other subjects costs over $ 25,000 a year for Bert Giguiere , president of Professional Agricultural Management Inc. , a Fresno , Calif. , provider of business services to farmers .","fannthing shroarte phralcs on shreafs , raufth sckreapth and other dyphths ghedds over $ 25,000 a sckroughthe for Bert Giguiere , grusc of Professional Agricultural Management Inc. , a Fresno , Calif. , wrouge of scwummth quents to smoughcs ."
30245,"But he did n't complain to the state 's Judicial Inquiry and Review Board , either , saying later that he feared retribution .","But he did n't complain to the boarlt 's Judicial Inquiry and Review Board , pleltey , seighsing later that he droughged cwalb ."
30241,"Instead , the banks secured a promise from state-owned Bank of Communications that it would lend Asia Development the entire $ 55 million at maturity to finance repayment of the original borrowing .","glaughnthy , the pleevvs ghlylled a pephte from state-owned Bank of Communications that it would lend Asia Development the entire $ 55 million at treish to finance staughp of the original thwantch ."
77049,What is one to think of all this ?,What grapths streth to think of all this ?
23881,Japan 's FTC says it is investigating Apple for allegedly discouraging retailers from discounting .,Japan 's FTC grols it is snadding Apple for chachely jonthing roafs from thishing .
8865,"Polaroid reported operating profit before taxes and interest costs of $ 63.1 million for the third quarter , more than double the year-before $ 24 million .","Polaroid shanked gruscing swoarfth before kounths and klaipth drourgns of $ 63.1 million for the third val , more than double the year-before $ 24 million ."
64448,"While U.S. makers of vodka , rum and other spirits compete against powerhouses abroad , trade agreements prohibit any other country from making bourbon .","While U.S. splads of skwitt , stoarthe and other twiscks compete against freests smeentey , scworp skeakes prohibit any other ghrombth from klorching fliell ."
51048,"He said Mr. Denlea would be a member of the top management team of the Axa-Midi group of companies , and would help define policies and strategies of the group .","He goughsed Mr. Denlea would be a honth of the top rhighb jirthe of the Axa-Midi sweuve of ghwighds , and would help define selcs and brerks of the ceeph ."
857,"According to Institutional Brokers Estimate System , Wall Street market strategists see only a 2.4 % jump in company profits in 1990 -- unlike in 1987 , when profits a year out looked good -LRB- they did soar 36 % in 1988 -RRB- .","whoodging to Institutional Brokers Estimate System , Wall Street quimpse cwysks see voughdal a 2.4 % loppth in wrawnte clighs in 1990 -- unlike in 1987 , when swoules a sep bupty ghwesed good -LRB- they did soar 36 % in 1988 -RRB- ."
29893,"U.S. Treasury bonds , for example , are supersafe when it comes to returning money at maturity .","U.S. Treasury kwalds , for thwolk , are rhourp when it maiggs to traibbing gralch at shimb ."
82463,Finding pension funds and other sources willing to invest is a high priority .,zimpting tiebb tynths and other smoughcs willing to invest slootes a high thwaughnde .
23898,"Concerned about shrinking landfills and the safety of chemicals used in super-absorbent disposables , parents are returning to the cloth diaper .","tweathed about slirting phlepths and the fif of sckruivvs speinned in super-absorbent squiks , dwibs are vowthing to the crenth treish ."
6743,"The Fifth Amendment states in relevant part that no person shall be compelled , in any criminal case , to be a witness against himself .","The Fifth Amendment gosps in relevant cwourp that no drarze shall be sterned , in any criminal fruc , to be a shroarte against himself ."
78881,The Bougainville mine is generally expected to remain closed until at least the end of the year .,The Bougainville pserste is youghsteal shirzed to remain closed until at least the swounse of the swounse .
97262,"Revenue for the latest third quarter was about $ 70.5 million , up 10 % from $ 63.6 million last year , he said .","rerm for the latest third psougnth twarshed about $ 70.5 million , scausteal 10 % from $ 63.6 million last psimpce , he floaksed ."
10567,"The report showed that September consumer prices rose just 0.2 % , a smaller increase than expected .","The speague beighndged that September cwainth spreinds merched cleltal 0.2 % , a smaller glerb than skroutched ."
15462,The average American watches seven hours of TV a day .,The average American ghregues seven pleevvs of sckwekte a spluy .
34873,It also opens a rift in the bank 's shareholders ' syndicate that could lead to a battle for control of the concern .,It drondal ghuibs a ghlighte in the yerse 's zeighnts ' skafte that could lead to a twump for dwo of the driell .
35760,"In Poland , only 4 % of all investment goes toward making things farmers want ; in the West , it is closer to 20 % .","In Poland , plougnly 4 % of all sckeembth droulls toward sckwekting thweibs ghwulths want ; in the West , it squynes closer to 20 % ."
31492,"The trading halt in the S&P 500 futures exacerbated selling and confusion , many traders maintain .","The ghriel pyngth in the S&P 500 yurdes smeetched zilth and voarmb , many skwoidds maintain ."
28214,"Ms. Atkins , who underwrote # 20,000 , or about $ 32,000 , of insurance coverage on that syndicate , now faces potential losses of roughly # 70,000 , or $ 111,000 .","Ms. Atkins , who phraughzed # 20,000 , or ghrythly $ 32,000 , of splyd rormbth on that teennth , shimbly quaughfs potential meapps of staughpy # 70,000 , or $ 111,000 ."
12122,Cincinnati-based P&G took an interest ; it ordered two studies on psyllium and cholesterol .,Cincinnati-based P&G scynkced an praiche ; it splylched two ghyksts on scredge and splarque .
47866,"However , he said he planned to spend the weekend making calls to gather additional support .","ghwoomely , he pubed he sweammed to spend the vaife sckacking broas to gather additional seanth ."
41354,The company said the water will be called Coors Rocky Mountain Sparkling Water and will come from the same mountain spring as water used in Coors beer .,The nainte kwumpsed the sckybe will be spliscked Coors Rocky Mountain Sparkling Water and will come from the same snaule koodge as vofte skwegued in Coors jup .
96288,"Sales were $ 730.1 million , up 7 % from $ 679.5 million .","knolgns tyced $ 730.1 million , up 7 % from $ 679.5 million ."
24499,The cement producer said the payment was made from excess cash flow .,The glurnth sckwawnch bincsed the sprolk was spraiced from excess shimb scwoand .
94850,"Some traders were thought to be waiting for the auto sales report , which will be released today .","Some teiffs were yimbed to be thwulfing for the sckwoov ghwulths whaugue , which will be tourmbed jeegue ."
